ISD-AS,IP,Port,Payload
17-ffaa:0:1118,2175764034,24546,{"NonceB":867416841}
17-ffaa:0:1117,3833006301,65275,{"NonceB":1331419978}
17-ffaa:0:1118,2175764034,24546,{"NonceB":1923367365}
17-ffaa:0:1117,799002448,37252,{"NonceB":3435418064}
17-ffaa:0:1118,2175764034,24546,{"NonceB":477894442}
17-ffaa:0:1117,799002448,37252,{"NonceB":3399712797}
17-ffaa:0:1118,2175764034,24546,{"NonceB":645157826}
17-ffaa:0:1117,799002448,37252,{"NonceB":66664342}
17-ffaa:0:1118,788269718,9142,{"NonceB":1332108117}
17-ffaa:0:1117,799002448,37252,{"NonceB":3268282256}
17-ffaa:0:1118,788269718,9142,{"NonceB":1853836896}
17-ffaa:0:1117,799002448,37252,{"NonceB":1299306328}
17-ffaa:0:1118,788269718,9142,{"NonceB":1917134332}
17-ffaa:0:1117,799002448,37252,{"NonceB":588533791}
17-ffaa:0:1118,788269718,9142,{"NonceB":885625484}
17-ffaa:0:1117,3883521430,30765,{"NonceB":2235827987}
17-ffaa:0:1118,788269718,9142,{"NonceB":1652543685}
17-ffaa:0:1117,3883521430,30765,{"NonceB":90258241}
17-ffaa:0:1118,788269718,9142,{"NonceB":3292033749}
17-ffaa:0:1117,3883521430,30765,{"NonceB":1323470648}
17-ffaa:0:1118,1559530309,35935,{"NonceB":1915413266}
17-ffaa:0:1117,3883521430,30765,{"NonceB":4137006501}
17-ffaa:0:1118,1559530309,35935,{"NonceB":1095413369}
17-ffaa:0:1117,3883521430,30765,{"NonceB":3013122748}
17-ffaa:0:1118,1559530309,35935,{"NonceB":610160102}
17-ffaa:0:1117,3883521430,30765,{"NonceB":2640150658}
17-ffaa:0:1118,1559530309,35935,{"NonceB":3369751546}
17-ffaa:0:1117,156010045,5736,{"NonceB":3946016249}
17-ffaa:0:1118,1559530309,35935,{"NonceB":1262978516}
17-ffaa:0:1117,156010045,5736,{"NonceB":1603366798}
17-ffaa:0:1118,1559530309,35935,{"NonceB":3477581754}
17-ffaa:0:1117,156010045,5736,{"NonceB":3018352352}
17-ffaa:0:1118,4107309533,60444,{"NonceB":468621339}
17-ffaa:0:1117,156010045,5736,{"NonceB":2393568612}
17-ffaa:0:1118,4107309533,60444,{"NonceB":768752868}
17-ffaa:0:1117,156010045,5736,{"NonceB":3758551232}
17-ffaa:0:1118,4107309533,60444,{"NonceB":162027847}
17-ffaa:0:1117,156010045,5736,{"NonceB":420012269}
17-ffaa:0:1118,4107309533,60444,{"NonceB":993312261}
17-ffaa:0:1117,250769952,16872,{"NonceB":1497948420}
17-ffaa:0:1118,4107309533,60444,{"NonceB":4291432457}
17-ffaa:0:1117,250769952,16872,{"NonceB":3278526562}
17-ffaa:0:1118,4107309533,60444,{"NonceB":53413291}
17-ffaa:0:1117,250769952,16872,{"NonceB":3654488477}
17-ffaa:0:1118,3183235033,60717,{"NonceB":2352369794}
17-ffaa:0:1117,250769952,16872,{"NonceB":4242957875}
17-ffaa:0:1118,3183235033,60717,{"NonceB":2202784149}
17-ffaa:0:1117,250769952,16872,{"NonceB":2179115406}
17-ffaa:0:1118,3183235033,60717,{"NonceB":1297018121}
17-ffaa:0:1117,250769952,16872,{"NonceB":3708522287}
17-ffaa:0:1118,3183235033,60717,{"NonceB":708217239}
17-ffaa:0:1117,2117949359,23966,{"NonceB":832302366}
17-ffaa:0:1118,3183235033,60717,{"NonceB":943902915}
17-ffaa:0:1117,2117949359,23966,{"NonceB":3782107925}
17-ffaa:0:1118,3183235033,60717,{"NonceB":3229461852}
17-ffaa:0:1117,2117949359,23966,{"NonceB":3200833607}
17-ffaa:0:1118,1473099290,54337,{"NonceB":3716439912}
17-ffaa:0:1117,2117949359,23966,{"NonceB":2084275353}
17-ffaa:0:1118,1473099290,54337,{"NonceB":735338938}
17-ffaa:0:1117,2117949359,23966,{"NonceB":931894030}
17-ffaa:0:1118,1473099290,54337,{"NonceB":1161582869}
17-ffaa:0:1117,2117949359,23966,{"NonceB":807007651}
17-ffaa:0:1118,1473099290,54337,{"NonceB":2092917885}
17-ffaa:0:1117,3778436503,37600,{"NonceB":1876832828}
17-ffaa:0:1118,1473099290,54337,{"NonceB":2217598394}
17-ffaa:0:1117,3778436503,37600,{"NonceB":3357050355}
17-ffaa:0:1118,1473099290,54337,{"NonceB":416432474}
17-ffaa:0:1117,3778436503,37600,{"NonceB":1384849127}
17-ffaa:0:1118,1633341943,5147,{"NonceB":3700716873}
17-ffaa:0:1117,3778436503,37600,{"NonceB":2561437087}
17-ffaa:0:1118,1633341943,5147,{"NonceB":676576780}
17-ffaa:0:1117,3778436503,37600,{"NonceB":3319767927}
17-ffaa:0:1118,1633341943,5147,{"NonceB":3651061258}
17-ffaa:0:1117,3778436503,37600,{"NonceB":1532671113}
17-ffaa:0:1118,1633341943,5147,{"NonceB":4087978405}
17-ffaa:0:1118,1633341943,5147,{"NonceB":3767639099}
17-ffaa:0:1117,563791925,9292,{"NonceB":1211212827}
17-ffaa:0:1118,1633341943,5147,{"NonceB":2490415117}
17-ffaa:0:1117,563791925,9292,{"NonceB":975990473}
17-ffaa:0:1117,563791925,9292,{"NonceB":3500683295}
17-ffaa:0:1118,23450919,22630,{"NonceB":2587438368}
17-ffaa:0:1117,563791925,9292,{"NonceB":939601688}
17-ffaa:0:1118,23450919,22630,{"NonceB":2549445548}
17-ffaa:0:1118,23450919,22630,{"NonceB":1166554837}
17-ffaa:0:1117,563791925,9292,{"NonceB":2592840733}
17-ffaa:0:1118,23450919,22630,{"NonceB":1741227350}
17-ffaa:0:1117,563791925,9292,{"NonceB":4152828142}
17-ffaa:0:1118,23450919,22630,{"NonceB":1061851833}
17-ffaa:0:1117,3008228082,22646,{"NonceB":3008420215}
17-ffaa:0:111b,1707418291,8588,{"NonceB":569511369}
17-ffaa:0:1118,23450919,22630,{"NonceB":3476703271}
17-ffaa:0:1117,3008228082,22646,{"NonceB":344629300}
17-ffaa:0:1117,3008228082,22646,{"NonceB":1531089639}
17-ffaa:0:1118,3614925328,45087,{"NonceB":228764877}
17-ffaa:0:1118,3614925328,45087,{"NonceB":2085020726}
17-ffaa:0:1117,3008228082,22646,{"NonceB":363517924}
17-ffaa:0:1118,3614925328,45087,{"NonceB":3521828697}
17-ffaa:0:1117,3008228082,22646,{"NonceB":529264345}
17-ffaa:0:1118,3614925328,45087,{"NonceB":1780466158}
17-ffaa:0:1117,3008228082,22646,{"NonceB":37712924}
17-ffaa:0:1118,3614925328,45087,{"NonceB":4170976000}
17-ffaa:0:1117,26361531,48023,{"NonceB":4010019633}
17-ffaa:0:1118,3614925328,45087,{"NonceB":2935944580}
17-ffaa:0:1117,26361531,48023,{"NonceB":463737025}
17-ffaa:0:1118,3622455360,2319,{"NonceB":1601436856}
17-ffaa:0:1117,26361531,48023,{"NonceB":3979448624}
17-ffaa:0:1118,3622455360,2319,{"NonceB":3337690715}
17-ffaa:0:1117,26361531,48023,{"NonceB":1098033433}
17-ffaa:0:1118,3622455360,2319,{"NonceB":4243804097}
17-ffaa:0:1117,26361531,48023,{"NonceB":211188177}
17-ffaa:0:1118,3622455360,2319,{"NonceB":430750058}
17-ffaa:0:1117,26361531,48023,{"NonceB":3706370573}
17-ffaa:0:1118,3622455360,2319,{"NonceB":2797404923}
17-ffaa:0:1117,1101792222,43313,{"NonceB":1107999639}
17-ffaa:0:1118,3622455360,2319,{"NonceB":265077645}
17-ffaa:0:1117,1101792222,43313,{"NonceB":1573133340}
17-ffaa:0:1118,440698793,26013,{"NonceB":664281211}
17-ffaa:0:1117,1101792222,43313,{"NonceB":621124662}
17-ffaa:0:1118,440698793,26013,{"NonceB":1676446384}
17-ffaa:0:1117,1101792222,43313,{"NonceB":3295278053}
17-ffaa:0:1118,440698793,26013,{"NonceB":3708298060}
17-ffaa:0:1117,1101792222,43313,{"NonceB":1624810720}
17-ffaa:0:1118,440698793,26013,{"NonceB":1448727521}
17-ffaa:0:1117,1101792222,43313,{"NonceB":4232157127}
17-ffaa:0:1118,440698793,26013,{"NonceB":4262055713}
17-ffaa:0:1117,3861491874,49097,{"NonceB":2810632603}
17-ffaa:0:1118,440698793,26013,{"NonceB":1423579557}
17-ffaa:0:1117,3861491874,49097,{"NonceB":3053596983}
17-ffaa:0:1118,4066533262,50992,{"NonceB":2959207562}
17-ffaa:0:1117,3861491874,49097,{"NonceB":2490011218}
17-ffaa:0:1118,4066533262,50992,{"NonceB":1272921298}
17-ffaa:0:1117,3861491874,49097,{"NonceB":3173007318}
17-ffaa:0:1118,4066533262,50992,{"NonceB":1045944430}
17-ffaa:0:1117,3861491874,49097,{"NonceB":2728345795}
17-ffaa:0:1118,4066533262,50992,{"NonceB":2411373378}
17-ffaa:0:1117,3861491874,49097,{"NonceB":1779479686}
17-ffaa:0:1118,4066533262,50992,{"NonceB":1150785266}
17-ffaa:0:1117,1364900025,45373,{"NonceB":1062678279}
17-ffaa:0:1118,4066533262,50992,{"NonceB":3823064602}
17-ffaa:0:1117,1364900025,45373,{"NonceB":2823474733}
17-ffaa:0:1118,832322007,65278,{"NonceB":849354010}
17-ffaa:0:1117,1364900025,45373,{"NonceB":1789873040}
17-ffaa:0:1118,832322007,65278,{"NonceB":3548889489}
17-ffaa:0:1117,1364900025,45373,{"NonceB":102223846}
17-ffaa:0:1118,832322007,65278,{"NonceB":861722250}
17-ffaa:0:1117,1364900025,45373,{"NonceB":3512032085}
17-ffaa:0:1118,832322007,65278,{"NonceB":3600967777}
17-ffaa:0:1117,1364900025,45373,{"NonceB":147231834}
17-ffaa:0:1118,832322007,65278,{"NonceB":3219368016}
17-ffaa:0:1117,4105406162,21358,{"NonceB":2557426952}
17-ffaa:0:1118,832322007,65278,{"NonceB":3286348942}
17-ffaa:0:1117,4105406162,21358,{"NonceB":2389373043}
17-ffaa:0:1118,469648128,51033,{"NonceB":3824741320}
17-ffaa:0:1117,4105406162,21358,{"NonceB":2374564899}
17-ffaa:0:1118,469648128,51033,{"NonceB":1383885579}
17-ffaa:0:1117,4105406162,21358,{"NonceB":328419179}
17-ffaa:0:1118,469648128,51033,{"NonceB":257836977}
17-ffaa:0:1117,4105406162,21358,{"NonceB":4212032865}
17-ffaa:0:1118,469648128,51033,{"NonceB":3992997213}
17-ffaa:0:1117,4105406162,21358,{"NonceB":326257419}
17-ffaa:0:1118,469648128,51033,{"NonceB":1504116487}
17-ffaa:0:1117,2007813725,1376,{"NonceB":833194830}
17-ffaa:0:1118,469648128,51033,{"NonceB":962118093}
17-ffaa:0:1117,2007813725,1376,{"NonceB":1361260701}
17-ffaa:0:1118,1971136966,22533,{"NonceB":1503247581}
17-ffaa:0:1117,2007813725,1376,{"NonceB":2764400162}
17-ffaa:0:1118,1971136966,22533,{"NonceB":3223023744}
17-ffaa:0:1117,2007813725,1376,{"NonceB":862983949}
17-ffaa:0:1118,1971136966,22533,{"NonceB":2461636184}
17-ffaa:0:1117,2007813725,1376,{"NonceB":2377839506}
17-ffaa:0:1118,1971136966,22533,{"NonceB":2785371709}
17-ffaa:0:1117,2007813725,1376,{"NonceB":1262894867}
17-ffaa:0:1118,1971136966,22533,{"NonceB":991879748}
17-ffaa:0:1117,1318532310,32221,{"NonceB":195536945}
17-ffaa:0:1118,1971136966,22533,{"NonceB":3411072133}
17-ffaa:0:1117,1318532310,32221,{"NonceB":1477265339}
17-ffaa:0:1118,2058447692,26640,{"NonceB":2540973881}
17-ffaa:0:1117,1318532310,32221,{"NonceB":1460788975}
17-ffaa:0:1118,2058447692,26640,{"NonceB":867217462}
17-ffaa:0:1117,1318532310,32221,{"NonceB":1427045428}
17-ffaa:0:1118,2058447692,26640,{"NonceB":4253007160}
17-ffaa:0:1117,1318532310,32221,{"NonceB":1320043880}
17-ffaa:0:1118,2058447692,26640,{"NonceB":229364602}
17-ffaa:0:1117,1318532310,32221,{"NonceB":1435667492}
17-ffaa:0:1118,2058447692,26640,{"NonceB":1967568634}
17-ffaa:0:1117,1603211673,50548,{"NonceB":3518416908}
17-ffaa:0:1118,2058447692,26640,{"NonceB":1875795950}
17-ffaa:0:1117,1603211673,50548,{"NonceB":4215947933}
17-ffaa:0:1118,454193957,63597,{"NonceB":1646906585}
17-ffaa:0:1117,1603211673,50548,{"NonceB":3087241397}
17-ffaa:0:1118,454193957,63597,{"NonceB":2961392802}
17-ffaa:0:1117,1603211673,50548,{"NonceB":1293592694}
17-ffaa:0:1118,454193957,63597,{"NonceB":3405086900}
17-ffaa:0:1117,1603211673,50548,{"NonceB":409348546}
17-ffaa:0:1118,454193957,63597,{"NonceB":2237229384}
17-ffaa:0:1117,1603211673,50548,{"NonceB":3713581825}
17-ffaa:0:1118,454193957,63597,{"NonceB":650080373}
17-ffaa:0:1117,4085580711,45730,{"NonceB":3305437005}
17-ffaa:0:1118,454193957,63597,{"NonceB":1989625290}
17-ffaa:0:1117,4085580711,45730,{"NonceB":1412770978}
17-ffaa:0:1118,3424537710,22906,{"NonceB":275906342}
17-ffaa:0:1117,4085580711,45730,{"NonceB":2634356708}
17-ffaa:0:1118,3424537710,22906,{"NonceB":3788836638}
17-ffaa:0:1117,4085580711,45730,{"NonceB":566952115}
17-ffaa:0:1118,3424537710,22906,{"NonceB":1325773468}
17-ffaa:0:1117,4085580711,45730,{"NonceB":708624198}
17-ffaa:0:1118,3424537710,22906,{"NonceB":262406745}
17-ffaa:0:1117,4085580711,45730,{"NonceB":2953246296}
17-ffaa:0:1118,3424537710,22906,{"NonceB":4207585137}
17-ffaa:0:1117,3169228104,35745,{"NonceB":847085824}
17-ffaa:0:1118,3424537710,22906,{"NonceB":1428646790}
17-ffaa:0:1117,3169228104,35745,{"NonceB":3714714654}
17-ffaa:0:1118,670466723,8717,{"NonceB":886998523}
17-ffaa:0:1117,3169228104,35745,{"NonceB":314621316}
17-ffaa:0:1118,670466723,8717,{"NonceB":1354345176}
17-ffaa:0:1117,3169228104,35745,{"NonceB":3162223271}
17-ffaa:0:1118,670466723,8717,{"NonceB":2178034420}
17-ffaa:0:1117,3169228104,35745,{"NonceB":2094778245}
17-ffaa:0:1118,670466723,8717,{"NonceB":835790078}
17-ffaa:0:1117,3169228104,35745,{"NonceB":3597926231}
17-ffaa:0:1118,670466723,8717,{"NonceB":717840295}
17-ffaa:0:1117,3741357909,17955,{"NonceB":635568102}
17-ffaa:0:1118,670466723,8717,{"NonceB":3372660521}
17-ffaa:0:1117,3741357909,17955,{"NonceB":3507399228}
17-ffaa:0:1118,2326179555,57800,{"NonceB":1332518794}
17-ffaa:0:1117,3741357909,17955,{"NonceB":981524252}
17-ffaa:0:1118,2326179555,57800,{"NonceB":228299651}
17-ffaa:0:1117,3741357909,17955,{"NonceB":206790017}
17-ffaa:0:1118,2326179555,57800,{"NonceB":1021055387}
17-ffaa:0:1117,3741357909,17955,{"NonceB":1490672434}
17-ffaa:0:1118,2326179555,57800,{"NonceB":2409141881}
17-ffaa:0:1117,3741357909,17955,{"NonceB":1119260841}
17-ffaa:0:1118,2326179555,57800,{"NonceB":1879835986}
17-ffaa:0:1117,4030156645,13510,{"NonceB":2624947311}
17-ffaa:0:1118,2326179555,57800,{"NonceB":3440296418}
17-ffaa:0:111a,904792356,56626,{"NonceB":510536550}
17-ffaa:0:1117,4030156645,13510,{"NonceB":953884605}
17-ffaa:0:1118,3772262483,18129,{"NonceB":2672096800}
17-ffaa:0:1117,4030156645,13510,{"NonceB":1583624529}
17-ffaa:0:1118,3772262483,18129,{"NonceB":3394366168}
17-ffaa:0:1117,4030156645,13510,{"NonceB":3781553024}
17-ffaa:0:1118,3772262483,18129,{"NonceB":3167503352}
17-ffaa:0:1117,4030156645,13510,{"NonceB":1348063935}
17-ffaa:0:1118,3772262483,18129,{"NonceB":713605296}
17-ffaa:0:1117,4030156645,13510,{"NonceB":931489465}
17-ffaa:0:1118,3772262483,18129,{"NonceB":185455310}
17-ffaa:0:1117,319356925,63625,{"NonceB":217638094}
17-ffaa:0:1118,3772262483,18129,{"NonceB":2814517871}
17-ffaa:0:1117,319356925,63625,{"NonceB":29445471}
17-ffaa:0:1118,855226430,64345,{"NonceB":2822721325}
17-ffaa:0:1117,319356925,63625,{"NonceB":2360923071}
17-ffaa:0:1118,855226430,64345,{"NonceB":2677686627}
17-ffaa:0:1117,319356925,63625,{"NonceB":4281806969}
17-ffaa:0:1118,855226430,64345,{"NonceB":711384464}
17-ffaa:0:1117,319356925,63625,{"NonceB":902989839}
17-ffaa:0:1118,855226430,64345,{"NonceB":3072886746}
17-ffaa:0:1117,319356925,63625,{"NonceB":1888967745}
17-ffaa:0:1118,855226430,64345,{"NonceB":544089932}
17-ffaa:0:1118,855226430,64345,{"NonceB":3891786991}
17-ffaa:0:1117,2452275579,9895,{"NonceB":1588638018}
17-ffaa:0:1118,125686943,27086,{"NonceB":161185862}
17-ffaa:0:1117,2452275579,9895,{"NonceB":2672312444}
17-ffaa:0:1118,125686943,27086,{"NonceB":2308115042}
17-ffaa:0:1117,2452275579,9895,{"NonceB":1633864278}
17-ffaa:0:1118,125686943,27086,{"NonceB":2253911634}
17-ffaa:0:1117,2452275579,9895,{"NonceB":2727920315}
17-ffaa:0:1118,125686943,27086,{"NonceB":3579744923}
17-ffaa:0:1117,2452275579,9895,{"NonceB":3429897927}
17-ffaa:0:1118,125686943,27086,{"NonceB":306321101}
17-ffaa:0:1117,2452275579,9895,{"NonceB":3161188332}
17-ffaa:0:1118,125686943,27086,{"NonceB":524864575}
17-ffaa:0:1117,886139549,58795,{"NonceB":1511710633}
17-ffaa:0:1118,4041140551,58045,{"NonceB":3162807653}
17-ffaa:0:1117,886139549,58795,{"NonceB":2725643203}
17-ffaa:0:1118,4041140551,58045,{"NonceB":2453484560}
17-ffaa:0:1117,886139549,58795,{"NonceB":2925092146}
17-ffaa:0:1118,4041140551,58045,{"NonceB":4095315535}
17-ffaa:0:1117,886139549,58795,{"NonceB":1322074382}
17-ffaa:0:1118,4041140551,58045,{"NonceB":2186708390}
17-ffaa:0:1117,886139549,58795,{"NonceB":1185428397}
17-ffaa:0:1118,4041140551,58045,{"NonceB":2710983654}
17-ffaa:0:1117,886139549,58795,{"NonceB":1129506343}
17-ffaa:0:1118,4041140551,58045,{"NonceB":11146337}
17-ffaa:0:1117,744916359,36354,{"NonceB":2590746883}
17-ffaa:0:1118,2355114463,48574,{"NonceB":2710514308}
17-ffaa:0:1117,744916359,36354,{"NonceB":3985212039}
17-ffaa:0:1118,2355114463,48574,{"NonceB":2058239209}
17-ffaa:0:1117,744916359,36354,{"NonceB":1058698252}
17-ffaa:0:1118,2355114463,48574,{"NonceB":1174115765}
17-ffaa:0:1117,744916359,36354,{"NonceB":2503961932}
17-ffaa:0:1118,2355114463,48574,{"NonceB":3256055297}
17-ffaa:0:1117,744916359,36354,{"NonceB":3110478409}
17-ffaa:0:1118,2355114463,48574,{"NonceB":2824508503}
17-ffaa:0:1117,744916359,36354,{"NonceB":2487102983}
17-ffaa:0:1118,2355114463,48574,{"NonceB":2126967491}
17-ffaa:0:1117,2317023627,27591,{"NonceB":3020959481}
17-ffaa:0:1118,4131124278,43674,{"NonceB":1523965102}
17-ffaa:0:1117,2317023627,27591,{"NonceB":1417353693}
17-ffaa:0:1118,4131124278,43674,{"NonceB":3982858485}
17-ffaa:0:1117,2317023627,27591,{"NonceB":4171259146}
17-ffaa:0:1118,4131124278,43674,{"NonceB":1922561495}
17-ffaa:0:1117,2317023627,27591,{"NonceB":3888220018}
17-ffaa:0:1118,4131124278,43674,{"NonceB":655744477}
17-ffaa:0:1117,2317023627,27591,{"NonceB":836371844}
17-ffaa:0:1118,4131124278,43674,{"NonceB":3955829050}
17-ffaa:0:1117,2317023627,27591,{"NonceB":1997257566}
17-ffaa:0:1118,4131124278,43674,{"NonceB":369810183}
17-ffaa:0:1117,3853132323,13787,{"NonceB":4016102498}
17-ffaa:0:1118,1161952076,14164,{"NonceB":200711793}
17-ffaa:0:1117,3853132323,13787,{"NonceB":1293762163}
17-ffaa:0:1118,1161952076,14164,{"NonceB":1460498150}
17-ffaa:0:1117,3853132323,13787,{"NonceB":3224234747}
17-ffaa:0:1118,1161952076,14164,{"NonceB":2114541832}
17-ffaa:0:1117,3853132323,13787,{"NonceB":3482628550}
17-ffaa:0:1118,1161952076,14164,{"NonceB":3682909038}
17-ffaa:0:1117,3853132323,13787,{"NonceB":2507774572}
17-ffaa:0:1118,1161952076,14164,{"NonceB":1196328767}
17-ffaa:0:1117,3853132323,13787,{"NonceB":4294693077}
17-ffaa:0:1118,1161952076,14164,{"NonceB":3413143962}
17-ffaa:0:1117,4021707889,54582,{"NonceB":3868873317}
17-ffaa:0:1118,3490771104,24877,{"NonceB":2109629918}
17-ffaa:0:1117,4021707889,54582,{"NonceB":1596665287}
17-ffaa:0:1118,3490771104,24877,{"NonceB":3150471614}
17-ffaa:0:111a,2487392309,45409,{"NonceB":1675101096}
17-ffaa:0:1117,4021707889,54582,{"NonceB":2307134556}
17-ffaa:0:1118,3490771104,24877,{"NonceB":1131340394}
17-ffaa:0:1117,4021707889,54582,{"NonceB":966845599}
17-ffaa:0:1118,3490771104,24877,{"NonceB":571282911}
17-ffaa:0:1117,4021707889,54582,{"NonceB":122168979}
17-ffaa:0:1118,3490771104,24877,{"NonceB":2274317224}
17-ffaa:0:1118,3490771104,24877,{"NonceB":225436805}
17-ffaa:0:1117,4021707889,54582,{"NonceB":3182717157}
17-ffaa:0:111b,990146458,45554,{"NonceB":3116086903}
17-ffaa:0:1118,414986802,28788,{"NonceB":127919437}
17-ffaa:0:1117,2198029495,46621,{"NonceB":1740270508}
17-ffaa:0:1118,414986802,28788,{"NonceB":2506512782}
17-ffaa:0:1117,2198029495,46621,{"NonceB":1576648955}
17-ffaa:0:1118,414986802,28788,{"NonceB":2075642055}
17-ffaa:0:1117,2198029495,46621,{"NonceB":1322475037}
17-ffaa:0:1118,414986802,28788,{"NonceB":2506032075}
17-ffaa:0:1117,2198029495,46621,{"NonceB":3031520992}
17-ffaa:0:1118,414986802,28788,{"NonceB":2639061828}
17-ffaa:0:1117,2198029495,46621,{"NonceB":1715431298}
17-ffaa:0:1118,414986802,28788,{"NonceB":3824725062}
17-ffaa:0:1117,2198029495,46621,{"NonceB":2536581145}
17-ffaa:0:1118,1728888653,10917,{"NonceB":3762066674}
17-ffaa:0:1117,3626395575,62895,{"NonceB":1132054439}
17-ffaa:0:1118,1728888653,10917,{"NonceB":2268362850}
17-ffaa:0:1117,3626395575,62895,{"NonceB":3808258678}
17-ffaa:0:1118,1728888653,10917,{"NonceB":2013686397}
17-ffaa:0:1117,3626395575,62895,{"NonceB":2630375671}
17-ffaa:0:1118,1728888653,10917,{"NonceB":3138437776}
17-ffaa:0:1117,3626395575,62895,{"NonceB":1761151825}
17-ffaa:0:1118,1728888653,10917,{"NonceB":3614364282}
17-ffaa:0:1117,3626395575,62895,{"NonceB":2367936462}
17-ffaa:0:1118,1728888653,10917,{"NonceB":4241520640}
17-ffaa:0:1117,3626395575,62895,{"NonceB":1684839264}
17-ffaa:0:1118,4106830655,57756,{"NonceB":3627337627}
17-ffaa:0:1117,923662225,63361,{"NonceB":973770613}
17-ffaa:0:1118,4106830655,57756,{"NonceB":4169797876}
17-ffaa:0:1117,923662225,63361,{"NonceB":3531562269}
17-ffaa:0:1118,4106830655,57756,{"NonceB":2438851381}
17-ffaa:0:1117,923662225,63361,{"NonceB":1789424394}
17-ffaa:0:1118,4106830655,57756,{"NonceB":859879828}
17-ffaa:0:1117,923662225,63361,{"NonceB":4095358463}
17-ffaa:0:1118,4106830655,57756,{"NonceB":2579848899}
17-ffaa:0:1117,923662225,63361,{"NonceB":585759134}
17-ffaa:0:1118,4106830655,57756,{"NonceB":113048287}
17-ffaa:0:1117,923662225,63361,{"NonceB":1598082941}
17-ffaa:0:1118,2202584290,36734,{"NonceB":1053125865}
17-ffaa:0:1117,1615891433,6325,{"NonceB":1053964048}
17-ffaa:0:1118,2202584290,36734,{"NonceB":3004953817}
17-ffaa:0:1117,1615891433,6325,{"NonceB":1653043431}
17-ffaa:0:1118,2202584290,36734,{"NonceB":496691431}
17-ffaa:0:1117,1615891433,6325,{"NonceB":1971651696}
17-ffaa:0:1118,2202584290,36734,{"NonceB":1824666535}
17-ffaa:0:1117,1615891433,6325,{"NonceB":2030183462}
17-ffaa:0:1118,2202584290,36734,{"NonceB":3058745522}
17-ffaa:0:1117,1615891433,6325,{"NonceB":2657910130}
17-ffaa:0:1118,2202584290,36734,{"NonceB":1618947940}
17-ffaa:0:1117,1615891433,6325,{"NonceB":1925411446}
17-ffaa:0:1118,357616535,24078,{"NonceB":4021130044}
17-ffaa:0:1117,2264589052,26690,{"NonceB":508148963}
17-ffaa:0:1118,357616535,24078,{"NonceB":818707671}
17-ffaa:0:1117,2264589052,26690,{"NonceB":1612804331}
17-ffaa:0:1118,357616535,24078,{"NonceB":2287141501}
17-ffaa:0:1117,2264589052,26690,{"NonceB":3258125044}
17-ffaa:0:1118,357616535,24078,{"NonceB":336123670}
17-ffaa:0:1117,2264589052,26690,{"NonceB":3518458450}
17-ffaa:0:1118,357616535,24078,{"NonceB":921561187}
17-ffaa:0:1117,2264589052,26690,{"NonceB":2809454245}
17-ffaa:0:1118,357616535,24078,{"NonceB":3467853591}
17-ffaa:0:1117,2264589052,26690,{"NonceB":2742370339}
17-ffaa:0:1118,144567692,11074,{"NonceB":2063609863}
17-ffaa:0:1117,2159716212,50476,{"NonceB":261010774}
17-ffaa:0:1118,144567692,11074,{"NonceB":2444084808}
17-ffaa:0:1117,2159716212,50476,{"NonceB":3844345494}
17-ffaa:0:1118,144567692,11074,{"NonceB":59745354}
17-ffaa:0:1117,2159716212,50476,{"NonceB":2486639694}
17-ffaa:0:1118,144567692,11074,{"NonceB":1552207362}
17-ffaa:0:1117,2159716212,50476,{"NonceB":3954075558}
17-ffaa:0:1118,144567692,11074,{"NonceB":432617338}
17-ffaa:0:1117,2159716212,50476,{"NonceB":4082125303}
17-ffaa:0:1118,144567692,11074,{"NonceB":1268908869}
17-ffaa:0:1117,2159716212,50476,{"NonceB":2434383651}
17-ffaa:0:1118,3254464299,59793,{"NonceB":3571129987}
17-ffaa:0:1117,721973451,57977,{"NonceB":3945901962}
17-ffaa:0:1118,3254464299,59793,{"NonceB":1498255490}
17-ffaa:0:1117,721973451,57977,{"NonceB":4234165682}
17-ffaa:0:1118,3254464299,59793,{"NonceB":2423115594}
17-ffaa:0:1117,721973451,57977,{"NonceB":1216330828}
17-ffaa:0:1118,3254464299,59793,{"NonceB":619451674}
17-ffaa:0:1117,721973451,57977,{"NonceB":4215318972}
17-ffaa:0:1118,3254464299,59793,{"NonceB":3472109159}
17-ffaa:0:1117,721973451,57977,{"NonceB":3868567899}
17-ffaa:0:1118,3254464299,59793,{"NonceB":2672078844}
17-ffaa:0:1117,721973451,57977,{"NonceB":332479148}
17-ffaa:0:1118,290184966,47446,{"NonceB":534372415}
17-ffaa:0:1117,1959002264,8882,{"NonceB":266882087}
17-ffaa:0:1118,290184966,47446,{"NonceB":2050573008}
17-ffaa:0:1117,1959002264,8882,{"NonceB":3099713713}
17-ffaa:0:1118,290184966,47446,{"NonceB":1980359459}
17-ffaa:0:1117,1959002264,8882,{"NonceB":2963374511}
17-ffaa:0:1118,290184966,47446,{"NonceB":3734176959}
17-ffaa:0:1117,1959002264,8882,{"NonceB":3587434207}
17-ffaa:0:1118,290184966,47446,{"NonceB":3242996548}
17-ffaa:0:1117,1959002264,8882,{"NonceB":2208341354}
17-ffaa:0:1118,290184966,47446,{"NonceB":2355705596}
17-ffaa:0:1117,1959002264,8882,{"NonceB":2475724921}
17-ffaa:0:1118,3375688255,16662,{"NonceB":2521788285}
17-ffaa:0:1117,2671620727,47494,{"NonceB":2528433208}
